0.5,0.746410761288614
1,1.38088768427262
1.5,1.91427591995748
2,2.35742061934865
2.5,2.72116693345161
3,3.0163600132718
3.5,3.2538450098147
4,3.444281210334
4.5,3.59499422833304
5,3.71042771136653
5.5,3.79493038560878
6,3.85285097723408
6.5,3.88853821241672
7,3.906340817331
7.5,3.91060599258453
8,3.90417682871646
8.5,3.88557508906144
9,3.85255126531973
9.5,3.80285584919157
10,3.73423933237723
10.5,3.64445220657695
11,3.53124496349098
11.5,3.39265523769555
12,3.2300511312719
12.5,3.04694584668273
13,2.84688817719402
13.5,2.63342691607175
14,2.4101108565819
14.5,2.18048879199045
15,1.94810951556338
15.5,1.71652182056667
16,1.48927450026631
16.5,1.26991634792827
17,1.06199615681853
17.5,0.869062720203073
18,0.694664831347883
18.5,0.542351283518939
19,0.415163198980425
19.5,0.312123622160489
20,0.23034503024451
20.5,0.166928272449625
21,0.118974197992971
21.5,0.0835836560916828
22,0.0578574959628972
22.5,0.0389106096595662
23,0.0246929171853441
23.5,0.0144443136308615
24,0.00751515651300166
24.5,0.00325580334864795
25,0.00101661165468368
25.5,0.000147938947992213
26,1.42745456857551e-07
26.5,-0.000285147149399408
27,-0.00272906746123943
27.5,-0.0097552674193253
28,-0.023787786139764
28.5,-0.0472506627386625
29,-0.0825679363321277
29.5,-0.132163646036267
30,-0.198390092342326
30.5,-0.281442958620792
31,-0.379035509332702
31.5,-0.488743705361946
32,-0.60814350759242
32.5,-0.734810876908015
33,-0.866321774192625
33.5,-1.00025216033282
34,-1.13458428212883
34.5,-1.26891640392484
35,-1.40324852572085
35.5,-1.53758064751686
36,-1.67191276931288
36.5,-1.80624489110889
37,-1.9405770129049
37.5,-2.07490913470091
38,-2.20924125649693
38.5,-2.34357337829294
39,-2.47790550008895
39.5,-2.61223762188496
40,-2.74656974368097
40.5,-2.88090186547699
41,-3.01523280880034
41.5,-3.14845084340298
42,-3.27627100154868
42.5,-3.39384520500522
43,-3.49632537554038
43.5,-3.57886343492195
44,-3.63661130491772
44.5,-3.66472090729548
45,-3.65876787007608
45.5,-3.61920893496003
46,-3.5496289602682
46.5,-3.45366400467476
47,-3.33495012685388
47.5,-3.1971233854797
48,-3.04381983922639
48.5,-2.87862956860103
49,-2.69790106054522
49.5,-2.48291105285635
50,-2.21305521304752
50.5,-1.86772920863182
51,-1.42632870712233
51.5,-0.868249376032154
52,-0.172886882874375
