0.5,0.0256536556015989
1,0.0969585311354794
1.5,0.205430489695267
2,0.342585394374587
2.5,0.499939108267066
3,0.669007494466329
3.5,0.841306416066001
4,1.00862914474443
4.5,1.1677445846432
5,1.31972308161823
5.5,1.46577665522757
6,1.60711732502929
6.5,1.74495711058142
7,1.88050803144204
7.5,2.01498182694018
8,2.14931394873619
8.5,2.28364607053221
9,2.41797819232822
9.5,2.55231031412423
10,2.68664243592024
10.5,2.82097455771626
11,2.95530667951227
11.5,3.08939871529159
12,3.22022590721057
12.5,3.34296993523373
13,3.45278272112885
13.5,3.54481618666372
14,3.61422225360613
14.5,3.65615284372386
15,3.66577781344091
15.5,3.6411518489667
16,3.58636512022894
16.5,3.50626570545983
17,3.4057016828916
17.5,3.28952113075645
18,3.16257212728661
18.5,3.02970275071428
19,2.89518851799146
19.5,2.75877327933777
20,2.618046109887
20.5,2.47058297052305
21,2.3139598221298
21.5,2.14575262559116
22,1.963537341791
22.5,1.7649201963456
23,1.5493070440753
23.5,1.31888385852239
24,1.07607467880298
24.5,0.823303544033167
25,0.562994493329069
25.5,0.297571565806789
26,0.0294588005824337
26.5,-0.23912849094125
27,-0.507137763889701
27.5,-0.773918985892959
28,-1.03882251446791
28.5,-1.30119870713143
29,-1.5603979214004
29.5,-1.81577051479172
30,-2.06663355810032
30.5,-2.31130345177712
31,-2.54694475389906
31.5,-2.77065831368327
32,-2.97954498034689
32.5,-3.17070560310704
33,-3.34124103118087
33.5,-3.48825211379024
34,-3.6095563885087
34.5,-3.70582204785734
35,-3.77842594605412
35.5,-3.82874493731698
36,-3.85815587586386
36.5,-3.86803561591272
37,-3.85976101168151
37.5,-3.83467977357182
38,-3.79362102593712
38.5,-3.73696777079764
39,-3.665088462099
39.5,-3.57835155378687
40,-3.47712549980688
40.5,-3.36177875410469
41,-3.23267990732877
41.5,-3.09032637413355
42,-2.93558366472207
42.5,-2.76938261011493
43,-2.5926540413327
43.5,-2.40632878939598
44,-2.21133768532534
44.5,-2.00861156014138
45,-1.79923934782654
45.5,-1.58613133506772
46,-1.37336504292504
46.5,-1.16503709750472
47,-0.965244124912977
47.5,-0.778082751256035
48,-0.607649602640115
48.5,-0.458031116409612
49,-0.33170899277481
49.5,-0.227825032335639
50,-0.145104190517028
50.5,-0.0822714227439049
51,-0.0380516844411964
51.5,-0.0111699310338306
52,-0.000351117946735313
