0.5,0.20692084046902
1,0.391594452335171
1.5,0.555664945656132
2,0.700776430489581
2.5,0.828573016893196
3,0.940698814924654
3.5,1.03879793464163
4,1.12451448610181
4.5,1.19949257936287
5,1.26537632448249
5.5,1.32380983151833
6,1.37643721052809
6.5,1.42490257156944
7,1.47084461234486
7.5,1.51538809112945
8,1.55872766207453
8.5,1.60096003753646
9,1.64218192987156
9.5,1.68249005143617
10,1.72198111458662
10.5,1.76075183167924
11,1.79889891507037
11.5,1.83651907711635
12,1.8737090301735
12.5,1.91056548659816
13,1.94718515874667
13.5,1.98366475897535
14,2.02009829346295
14.5,2.05653037537234
15,2.09296245728173
15.5,2.12939453919113
16,2.16582662110052
16.5,2.20225870300991
17,2.2386907849193
17.5,2.27512286682869
18,2.31155494873808
18.5,2.34798703064747
19,2.38441911255686
19.5,2.42085119446625
20,2.45728327637565
20.5,2.49371535828504
21,2.53014744019443
21.5,2.56657952210382
22,2.60301160401321
22.5,2.6394436859226
23,2.67587576783199
23.5,2.71230784974138
24,2.74873993165077
24.5,2.78517201356017
25,2.82160409546956
25.5,2.85803617737895
26,2.89446825928834
26.5,2.93090034119773
27,2.96733242310712
27.5,3.0037645227994
28,3.04021823634671
28.5,3.07677865547971
29,3.11354249255473
29.5,3.15060645992812
30,3.1880672699562
30.5,3.22602163499531
31,3.26456626740179
31.5,3.30379787953196
32,3.34381318374217
32.5,3.38470889238874
33,3.42658171782802
33.5,3.46952837241632
34,3.51364556851
34.5,3.55903353297102
35,3.60594757073881
35.5,3.65485581500945
36,3.7062418275646
36.5,3.76058917018592
37,3.8183814046551
37.5,3.88010209275379
38,3.94623479626367
38.5,4.01726307696641
39,4.09367049664369
39.5,4.17594061707716
40,4.2645570000485
40.5,4.36000320733938
41,4.46276280073147
