0.5,6.70033755922231e-05
1,0.000536027004737785
1.5,0.00180909114099002
2,0.00428821603790228
2.5,0.00837542194902789
3,0.0144727291279202
3.5,0.0229821578281325
4,0.0343057283032182
4.5,0.0488454608067306
5,0.0670033755922231
5.5,0.0891814929132489
6,0.115781833023361
6.5,0.147206416176114
7,0.18385726262506
7.5,0.226136392623753
8,0.274445826425746
8.5,0.329187584284592
9,0.390683122647466
9.5,0.458854815168553
10,0.533501687796112
10.5,0.614422730403365
11,0.701416932863538
11.5,0.794283285049852
12,0.892820776835531
12.5,0.996828398093799
13,1.10610513869788
13.5,1.22044998852099
14,1.33966193743637
14.5,1.46353997531722
15,1.59188309203678
15.5,1.72449027746827
16,1.86116052148491
16.5,2.00169281395993
17,2.14588614476654
17.5,2.29353950377798
18,2.44445188086746
18.5,2.59842226590821
19,2.75524964877345
19.5,2.91473301933641
20,3.07667136747031
20.5,3.24086368304836
21,3.40710895594381
21.5,3.57520617602986
22,3.74495433317974
22.5,3.91615241726668
23,4.08859941816389
23.5,4.26209432574461
24,4.43643612988206
24.5,4.61142382044945
25,4.78685638732001
25.5,4.96253282036697
26,5.13846423717375
26.5,5.31629772368566
27,5.49844118064478
27.5,5.68730672957243
28,5.88530649198995
28.5,6.09485258941865
29,6.31835714337984
29.5,6.55823227539485
30,6.816890106985
30.5,7.09674275967162
31,7.400202354976
31.5,7.72968101441949
32,8.0875908595234
32.5,8.47634401180904
33,8.89835259279775
33.5,9.35602872401083
34,9.85178452696961
